,label,price
0,BULLISH__3000__30,1093.382907286154
1,BULLISH__3000__90,1154.0950685543949
2,BULLISH__4088__30,206.37664374604992
3,BULLISH__4088__90,417.8710907608224
4,BULLISH__5000__30,25.57853465396431
5,BULLISH__5000__90,149.33377054488642
6,CALM__7000__30,1683.3371516096677
7,CALM__7000__90,2150.9136782014625
8,CALM__8367__30,838.0057365434327
9,CALM__8367__90,1449.8210565732707
10,CALM__9000__30,578.6638617958506
11,CALM__9000__90,1203.0870093962203
12,COVID__9000__30,1078.8945271519497
13,COVID__9000__90,1594.7133019960238
14,COVID__9804__30,610.3624916987201
15,COVID__9804__90,1201.4636918074284
16,COVID__11000__30,257.8718576758338
17,COVID__11000__90,795.9703977791073
